prospect_stage,source,mx_lead_substage,mx_lender_disbursal_date,mx_risk_category,mx_final_loan_amount,mx_current_address_zip,Perm Address State,Curr Address State
Disbursed,,Disbursed,16-01-2026,High,165000.0,311602,Odisha,Rajasthan
Disbursed,,Disbursed,18-02-2026,Low,65000.0,226013,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,07-04-2026,Medium,125000.0,502267,Rajasthan,Telangana
Disbursed,,Disbursed,19-01-2026,Low,116000.0,562166,Karnataka,Karnataka
Disbursed,,Disbursed,12-03-2026,Low,53000.0,508112,Telangana,Telangana
Disbursed,,Disbursed,10-02-2026,Medium,70000.0,251201,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,11-02-2026,Low,61000.0,322702,Rajasthan,Rajasthan
Disbursed,,Disbursed,16-04-2026,Medium,80000.0,450881,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,11-04-2026,Low,32000.0,413220,Maharashtra,Maharashtra
Disbursed,,Disbursed,06-02-2026,Medium,160000.0,507182,Telangana,Telangana
Disbursed,,Disbursed,01-01-2026,High,92000.0,485447,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,15-03-2026,High,134000.0,614622,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,14-03-2026,Low,91000.0,231209,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,01-03-2026,Low,28000.0,414605,Maharashtra,Maharashtra
Disbursed,,Disbursed,12-02-2026,Medium,152000.0,441904,Uttar Pradesh,Maharashtra
Disbursed,,Disbursed,01-03-2026,Low,117000.0,110017,Delhi,Delhi
Disbursed,,Disbursed,30-01-2026,Low,74000.0,341317,Rajasthan,Rajasthan
Disbursed,,Disbursed,27-02-2026,Medium,56000.0,580002,Karnataka,Karnataka
Disbursed,,Disbursed,01-02-2026,High,67000.0,561213,Rajasthan,Karnataka
Disbursed,,Disbursed,24-03-2026,High,123000.0,486002,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,05-02-2026,Low,35000.0,445201,Bihar,Maharashtra
Disbursed,,Disbursed,08-04-2026,Medium,52000.0,626004,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,07-03-2026,Low,53000.0,208011,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,10-01-2026,Low,55000.0,421401,Bihar,Maharashtra
Disbursed,tp_form,Disbursed,14-01-2026,High,59000.0,305003,Madhya Pradesh,Rajasthan
Disbursed,,Disbursed,02-01-2026,Medium,145000.0,503213,Telangana,Telangana
Disbursed,,Disbursed,11-04-2026,Very High,187000.0,272164,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,06-01-2026,Low,74000.0,736134,Uttar Pradesh,West Bengal
Disbursed,tp_form,Disbursed,21-01-2026,Low,56000.0,243638,Odisha,Uttar Pradesh
Disbursed,,Disbursed,24-04-2026,Very High,235000.0,274203,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,16-04-2026,Low,34000.0,207247,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,25-02-2026,Low,35000.0,415015,Maharashtra,Maharashtra
Disbursed,,Disbursed,21-02-2026,Medium,93000.0,713357,West Bengal,West Bengal
Disbursed,,Disbursed,08-04-2026,High,76000.0,505129,Telangana,Telangana
Disbursed,tp_form,Disbursed,06-03-2026,Medium,104000.0,425112,Maharashtra,Maharashtra
Disbursed,,Disbursed,18-03-2026,Low,82000.0,110076,Odisha,Delhi
Disbursed,tp_form,Disbursed,08-02-2026,Very High,207000.0,502267,Telangana,Telangana
Disbursed,,Disbursed,01-04-2026,Medium,160000.0,503002,Uttar Pradesh,Telangana
Disbursed,,Disbursed,30-01-2026,Low,64000.0,629402,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,08-03-2026,Low,100000.0,388543,Gujarat,Gujarat
Disbursed,,Disbursed,22-02-2026,Low,52000.0,365650,Gujarat,Gujarat
Disbursed,,Disbursed,27-03-2026,High,156000.0,735302,West Bengal,West Bengal
Disbursed,,Disbursed,02-02-2026,Low,41000.0,509381,Telangana,Telangana
Disbursed,,Disbursed,18-01-2026,Medium,120000.0,642002,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,20-03-2026,High,56000.0,431519,Maharashtra,Maharashtra
Disbursed,,Disbursed,20-01-2026,Low,65000.0,723213,West Bengal,West Bengal
Disbursed,,Disbursed,31-03-2026,High,49000.0,389380,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,20-04-2026,Medium,59000.0,302048,Rajasthan,Rajasthan
Disbursed,,Disbursed,08-03-2026,Low,118000.0,577137,Karnataka,Karnataka
Disbursed,,Disbursed,24-01-2026,Low,59000.0,574142,Karnataka,Karnataka
Disbursed,,Disbursed,25-02-2026,Low,84000.0,306401,Rajasthan,Rajasthan
Disbursed,,Disbursed,30-03-2026,Low,52000.0,413738,Maharashtra,Maharashtra
Disbursed,,Disbursed,08-01-2026,Low,67000.0,210431,Rajasthan,Uttar Pradesh
Disbursed,,Disbursed,09-02-2026,Low,95000.0,383120,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,28-04-2026,High,194000.0,331701,Rajasthan,Rajasthan
Disbursed,,Disbursed,07-04-2026,Low,48000.0,110092,Delhi,Delhi
Disbursed,,Disbursed,19-03-2026,Low,63000.0,509205,Telangana,Telangana
Disbursed,,Disbursed,09-02-2026,Medium,99000.0,503224,Telangana,Telangana
Disbursed,,Disbursed,11-04-2026,High,71000.0,110010,Delhi,Delhi
Disbursed,,Disbursed,09-04-2026,High,147000.0,110010,Delhi,Delhi
Disbursed,,Disbursed,14-01-2026,Low,96000.0,583121,Odisha,Karnataka
Disbursed,,Disbursed,06-02-2026,Medium,115000.0,475002,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-02-2026,Low,57000.0,508255,Telangana,Telangana
Disbursed,,Disbursed,12-01-2026,Low,70000.0,638401,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,25-01-2026,High,131000.0,243725,Odisha,Uttar Pradesh
Disbursed,tp_form,Disbursed,18-02-2026,Medium,71000.0,332003,Rajasthan,Rajasthan
Disbursed,,Disbursed,28-04-2026,Medium,158000.0,362037,Gujarat,Gujarat
Disbursed,,Disbursed,10-03-2026,Medium,134000.0,110078,Delhi,Delhi
Disbursed,,Disbursed,15-01-2026,Low,45000.0,210120,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,23-04-2026,Medium,130000.0,626004,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,16-03-2026,High,46000.0,507115,Telangana,Telangana
Disbursed,,Disbursed,31-01-2026,High,180000.0,623409,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,28-03-2026,Very High,130000.0,507202,Telangana,Telangana
Disbursed,,Disbursed,19-02-2026,High,128000.0,110119,Delhi,Delhi
Disbursed,,Disbursed,30-04-2026,Low,108000.0,110058,Odisha,Delhi
Disbursed,,Disbursed,23-02-2026,Low,78000.0,444304,Odisha,Maharashtra
Disbursed,,Disbursed,15-04-2026,High,187000.0,322254,Rajasthan,Rajasthan
Disbursed,,Disbursed,11-04-2026,High,54000.0,208020,Bihar,Uttar Pradesh
Disbursed,tp_form,Disbursed,13-03-2026,Medium,135000.0,303301,Rajasthan,Rajasthan
Disbursed,,Disbursed,23-03-2026,Medium,119000.0,229001,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,01-02-2026,Low,120000.0,503175,Rajasthan,Telangana
Disbursed,,Disbursed,06-04-2026,Low,38000.0,506332,Telangana,Telangana
Disbursed,,Disbursed,31-03-2026,Low,78000.0,444504,Bihar,Maharashtra
Disbursed,,Disbursed,24-04-2026,Medium,115000.0,384255,Gujarat,Gujarat
Disbursed,,Disbursed,08-04-2026,High,119000.0,581306,Karnataka,Karnataka
Disbursed,,Disbursed,25-01-2026,Very High,181000.0,344802,Rajasthan,Rajasthan
Disbursed,,Disbursed,29-01-2026,Medium,46000.0,560015,Madhya Pradesh,Karnataka
Disbursed,,Disbursed,17-03-2026,High,175000.0,333504,Madhya Pradesh,Rajasthan
Disbursed,,Disbursed,25-02-2026,Low,49000.0,394140,Gujarat,Gujarat
Disbursed,,Disbursed,13-04-2026,Medium,136000.0,503218,Telangana,Telangana
Disbursed,,Disbursed,13-03-2026,Low,58000.0,591316,Karnataka,Karnataka
Disbursed,,Disbursed,27-03-2026,High,136000.0,722202,Madhya Pradesh,West Bengal
Disbursed,tp_form,Disbursed,09-04-2026,Medium,92000.0,500019,Telangana,Telangana
Disbursed,,Disbursed,21-03-2026,Medium,107000.0,571237,Karnataka,Karnataka
Disbursed,,Disbursed,30-01-2026,High,88000.0,571475,Rajasthan,Karnataka
Disbursed,,Disbursed,04-04-2026,Medium,57000.0,461551,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,15-01-2026,Very High,224000.0,607106,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,18-04-2026,Medium,148000.0,700036,West Bengal,West Bengal
Disbursed,,Disbursed,20-02-2026,Low,55000.0,600031,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,13-03-2026,Medium,62000.0,458110,Rajasthan,Madhya Pradesh
Disbursed,,Disbursed,08-03-2026,Medium,40000.0,110097,Rajasthan,Delhi
Disbursed,,Disbursed,05-04-2026,Medium,111000.0,321201,Rajasthan,Rajasthan
Disbursed,,Disbursed,24-02-2026,Low,108000.0,735220,West Bengal,West Bengal
Disbursed,,Disbursed,09-03-2026,Very High,240000.0,455336,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-03-2026,Low,29000.0,571433,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,12-01-2026,High,107000.0,509103,Telangana,Telangana
Disbursed,,Disbursed,16-04-2026,High,121000.0,384001,Gujarat,Gujarat
Disbursed,,Disbursed,16-03-2026,Medium,124000.0,331701,Rajasthan,Rajasthan
Disbursed,,Disbursed,18-04-2026,Very High,148000.0,251001,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,14-01-2026,Very High,105000.0,321410,Rajasthan,Rajasthan
Disbursed,,Disbursed,18-04-2026,High,139000.0,477446,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,16-04-2026,High,93000.0,581212,Karnataka,Karnataka
Disbursed,,Disbursed,17-03-2026,Low,32000.0,390021,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,29-04-2026,Medium,90000.0,110054,Delhi,Delhi
Disbursed,,Disbursed,31-01-2026,High,122000.0,743286,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,14-03-2026,High,194000.0,321404,Rajasthan,Rajasthan
Disbursed,,Disbursed,10-01-2026,Low,46000.0,509401,Telangana,Telangana
Disbursed,,Disbursed,27-02-2026,Low,72000.0,400030,Madhya Pradesh,Maharashtra
Disbursed,,Disbursed,23-03-2026,Very High,235000.0,631605,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,16-04-2026,High,47000.0,506369,Telangana,Telangana
Disbursed,,Disbursed,02-02-2026,Very High,199000.0,110022,Delhi,Delhi
Disbursed,,Disbursed,04-01-2026,Low,101000.0,271865,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,28-03-2026,Low,28000.0,572107,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,03-02-2026,Medium,153000.0,625301,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,21-04-2026,Medium,102000.0,506007,Telangana,Telangana
Disbursed,,Disbursed,07-01-2026,Low,108000.0,110054,Madhya Pradesh,Delhi
Disbursed,,Disbursed,27-02-2026,Medium,117000.0,304801,Rajasthan,Rajasthan
Disbursed,tp_form,Disbursed,06-03-2026,Low,40000.0,585211,Karnataka,Karnataka
Disbursed,,Disbursed,02-04-2026,Low,54000.0,400064,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,05-03-2026,Medium,155000.0,461441,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,26-03-2026,Medium,98000.0,734012,West Bengal,West Bengal
Disbursed,,Disbursed,16-01-2026,Low,73000.0,477332,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,31-03-2026,Low,49000.0,505331,Telangana,Telangana
Disbursed,,Disbursed,19-03-2026,Very High,129000.0,110038,Delhi,Delhi
Disbursed,,Disbursed,29-03-2026,Medium,90000.0,571475,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,20-01-2026,High,152000.0,743378,West Bengal,West Bengal
Disbursed,,Disbursed,18-01-2026,Medium,148000.0,400102,Bihar,Maharashtra
Disbursed,,Disbursed,31-01-2026,Low,81000.0,332602,Rajasthan,Rajasthan
Disbursed,,Disbursed,12-03-2026,Medium,62000.0,394170,Rajasthan,Gujarat
Disbursed,,Disbursed,19-01-2026,Low,90000.0,333020,Madhya Pradesh,Rajasthan
Disbursed,,Disbursed,20-04-2026,Low,97000.0,262203,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,01-03-2026,Low,54000.0,110067,Delhi,Delhi
Disbursed,,Disbursed,18-03-2026,Medium,87000.0,311601,Rajasthan,Rajasthan
Disbursed,,Disbursed,30-04-2026,Low,120000.0,591302,Rajasthan,Karnataka
Disbursed,,Disbursed,03-03-2026,Low,91000.0,402402,Maharashtra,Maharashtra
Disbursed,,Disbursed,20-02-2026,Low,46000.0,560070,Karnataka,Karnataka
Disbursed,,Disbursed,18-02-2026,Medium,162000.0,505503,Telangana,Telangana
Disbursed,tp_form,Disbursed,15-01-2026,High,96000.0,444109,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,03-01-2026,Medium,156000.0,486331,Odisha,Madhya Pradesh
Disbursed,,Disbursed,18-03-2026,Low,111000.0,591302,Karnataka,Karnataka
Disbursed,,Disbursed,12-01-2026,Low,40000.0,391120,Gujarat,Gujarat
Disbursed,,Disbursed,30-01-2026,Medium,136000.0,331803,Odisha,Rajasthan
Disbursed,,Disbursed,29-04-2026,High,99000.0,741181,Rajasthan,West Bengal
Disbursed,,Disbursed,04-01-2026,Low,64000.0,572107,Karnataka,Karnataka
Disbursed,,Disbursed,14-03-2026,Low,33000.0,500070,Telangana,Telangana
Disbursed,,Disbursed,23-04-2026,Low,52000.0,110029,Rajasthan,Delhi
Disbursed,,Disbursed,26-04-2026,Medium,88000.0,415527,Rajasthan,Maharashtra
Disbursed,,Disbursed,23-04-2026,Medium,126000.0,486335,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,09-01-2026,Medium,73000.0,306902,Rajasthan,Rajasthan
Disbursed,,Disbursed,17-03-2026,Low,103000.0,455221,Uttar Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-01-2026,High,167000.0,110051,Madhya Pradesh,Delhi
Disbursed,,Disbursed,09-03-2026,High,57000.0,591215,Karnataka,Karnataka
Disbursed,,Disbursed,07-03-2026,Medium,140000.0,458883,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,09-02-2026,Low,48000.0,583212,Karnataka,Karnataka
Disbursed,,Disbursed,24-04-2026,Low,52000.0,110016,Delhi,Delhi
Disbursed,,Disbursed,14-03-2026,Medium,133000.0,311030,Rajasthan,Rajasthan
Disbursed,,Disbursed,12-04-2026,Low,30000.0,110029,Delhi,Delhi
Disbursed,,Disbursed,25-02-2026,Low,28000.0,480442,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,24-04-2026,High,169000.0,461335,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,30-01-2026,Medium,56000.0,572217,Karnataka,Karnataka
Disbursed,,Disbursed,12-01-2026,Medium,130000.0,110008,Delhi,Delhi
Disbursed,,Disbursed,04-04-2026,Low,74000.0,504208,Bihar,Telangana
Disbursed,,Disbursed,02-01-2026,Medium,50000.0,625301,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,12-01-2026,Low,101000.0,110029,Delhi,Delhi
Disbursed,,Disbursed,14-04-2026,Medium,144000.0,110097,Delhi,Delhi
Disbursed,,Disbursed,01-02-2026,High,165000.0,391160,Gujarat,Gujarat
Disbursed,,Disbursed,07-01-2026,Medium,103000.0,574229,Karnataka,Karnataka
Disbursed,,Disbursed,11-03-2026,Low,82000.0,380050,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,28-04-2026,Medium,156000.0,110099,Delhi,Delhi
Disbursed,,Disbursed,27-03-2026,Low,107000.0,442401,Maharashtra,Maharashtra
Disbursed,,Disbursed,03-03-2026,Medium,38000.0,416703,Maharashtra,Maharashtra
Disbursed,,Disbursed,23-04-2026,Medium,73000.0,732123,West Bengal,West Bengal
Disbursed,,Disbursed,20-01-2026,Medium,96000.0,413510,Maharashtra,Maharashtra
Disbursed,,Disbursed,09-01-2026,Low,76000.0,581318,Madhya Pradesh,Karnataka
Disbursed,,Disbursed,31-03-2026,Low,90000.0,382110,Odisha,Gujarat
Disbursed,,Disbursed,27-01-2026,Low,116000.0,302048,Bihar,Rajasthan
Disbursed,,Disbursed,16-02-2026,Low,80000.0,627803,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,15-04-2026,Low,77000.0,586113,Bihar,Karnataka
Disbursed,,Disbursed,11-02-2026,High,147000.0,411039,Rajasthan,Maharashtra
Disbursed,,Disbursed,13-03-2026,Low,105000.0,742404,West Bengal,West Bengal
Disbursed,,Disbursed,05-03-2026,High,97000.0,632315,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,16-01-2026,Low,75000.0,221508,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,02-03-2026,Medium,84000.0,700001,West Bengal,West Bengal
Disbursed,,Disbursed,12-04-2026,Low,114000.0,574231,Karnataka,Karnataka
Disbursed,,Disbursed,03-03-2026,Very High,152000.0,561212,Rajasthan,Karnataka
Disbursed,tp_form,Disbursed,13-03-2026,Medium,163000.0,711405,West Bengal,West Bengal
Disbursed,,Disbursed,15-01-2026,Medium,47000.0,303901,Rajasthan,Rajasthan
Disbursed,,Disbursed,13-02-2026,Medium,118000.0,412410,Madhya Pradesh,Maharashtra
Disbursed,,Disbursed,04-01-2026,High,178000.0,276403,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,15-01-2026,Low,103000.0,741101,West Bengal,West Bengal
Disbursed,,Disbursed,07-02-2026,High,192000.0,362135,Rajasthan,Gujarat
Disbursed,,Disbursed,01-03-2026,Low,66000.0,600083,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,07-02-2026,Low,113000.0,591240,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,09-03-2026,High,150000.0,508256,Telangana,Telangana
Disbursed,,Disbursed,21-01-2026,Low,89000.0,110080,Delhi,Delhi
Disbursed,,Disbursed,16-04-2026,Low,84000.0,110119,Delhi,Delhi
Disbursed,,Disbursed,30-04-2026,Low,49000.0,577243,Karnataka,Karnataka
Disbursed,,Disbursed,05-02-2026,High,75000.0,335027,Rajasthan,Rajasthan
Disbursed,,Disbursed,12-03-2026,Low,39000.0,110006,Delhi,Delhi
Disbursed,,Disbursed,03-03-2026,Medium,101000.0,110042,Delhi,Delhi
Disbursed,,Disbursed,20-04-2026,Low,114000.0,444707,Odisha,Maharashtra
Disbursed,,Disbursed,05-04-2026,Medium,56000.0,487881,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,04-04-2026,Low,54000.0,741101,Odisha,West Bengal
Disbursed,,Disbursed,04-02-2026,Medium,40000.0,614205,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,18-04-2026,Low,62000.0,312401,Rajasthan,Rajasthan
Disbursed,,Disbursed,08-02-2026,Low,117000.0,734012,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,22-04-2026,Medium,88000.0,600083,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,11-03-2026,Low,37000.0,475002,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,04-04-2026,Medium,110000.0,577243,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,22-03-2026,Medium,141000.0,445307,Maharashtra,Maharashtra
Disbursed,,Disbursed,24-02-2026,High,70000.0,721601,West Bengal,West Bengal
Disbursed,,Disbursed,09-01-2026,Medium,47000.0,721144,West Bengal,West Bengal
Disbursed,,Disbursed,07-04-2026,Very High,199000.0,394375,Gujarat,Gujarat
Disbursed,,Disbursed,17-03-2026,Medium,162000.0,733128,West Bengal,West Bengal
Disbursed,,Disbursed,10-01-2026,Low,118000.0,450881,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,31-01-2026,Low,88000.0,207247,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,17-03-2026,High,123000.0,388370,Gujarat,Gujarat
Disbursed,,Disbursed,09-03-2026,Low,48000.0,209863,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,30-01-2026,High,184000.0,731304,West Bengal,West Bengal
Disbursed,,Disbursed,19-01-2026,Very High,219000.0,431519,Maharashtra,Maharashtra
Disbursed,,Disbursed,24-04-2026,Medium,111000.0,574115,Odisha,Karnataka
Disbursed,,Disbursed,15-04-2026,Very High,162000.0,606104,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,15-02-2026,Low,70000.0,574240,Karnataka,Karnataka
Disbursed,,Disbursed,15-03-2026,Low,70000.0,486450,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,26-04-2026,Medium,86000.0,415802,Odisha,Maharashtra
Disbursed,,Disbursed,27-02-2026,Medium,132000.0,391340,Gujarat,Gujarat
Disbursed,,Disbursed,12-04-2026,Medium,130000.0,503002,Telangana,Telangana
Disbursed,,Disbursed,21-02-2026,Low,42000.0,396165,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,29-01-2026,Low,48000.0,504310,Telangana,Telangana
Disbursed,,Disbursed,23-04-2026,Medium,86000.0,382475,Rajasthan,Gujarat
Disbursed,,Disbursed,16-01-2026,Low,97000.0,110051,Delhi,Delhi
Disbursed,,Disbursed,02-01-2026,High,168000.0,451332,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,04-03-2026,Low,82000.0,570010,Karnataka,Karnataka
Disbursed,,Disbursed,13-01-2026,Low,74000.0,500077,Telangana,Telangana
Disbursed,,Disbursed,06-01-2026,Medium,91000.0,312025,Rajasthan,Rajasthan
Disbursed,,Disbursed,25-01-2026,High,81000.0,395023,Gujarat,Gujarat
Disbursed,,Disbursed,31-01-2026,Medium,48000.0,700103,West Bengal,West Bengal
Disbursed,,Disbursed,20-01-2026,Medium,92000.0,305802,Rajasthan,Rajasthan
Disbursed,,Disbursed,08-01-2026,Medium,155000.0,230402,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,15-03-2026,High,183000.0,221008,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,17-02-2026,Medium,86000.0,571435,Karnataka,Karnataka
Disbursed,,Disbursed,17-02-2026,Low,37000.0,331022,Rajasthan,Rajasthan
Disbursed,,Disbursed,19-03-2026,Low,57000.0,241126,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,17-02-2026,Medium,108000.0,209727,Rajasthan,Uttar Pradesh
Disbursed,,Disbursed,16-04-2026,High,159000.0,272152,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,09-01-2026,Low,68000.0,509205,Rajasthan,Telangana
Disbursed,,Disbursed,18-01-2026,Low,35000.0,445201,Bihar,Maharashtra
Disbursed,tp_form,Disbursed,25-02-2026,Low,36000.0,222202,Rajasthan,Uttar Pradesh
Disbursed,,Disbursed,18-01-2026,Low,41000.0,643240,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,04-01-2026,Medium,66000.0,431125,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,18-03-2026,Low,108000.0,602026,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,06-02-2026,Medium,130000.0,305814,Uttar Pradesh,Rajasthan
Disbursed,,Disbursed,29-01-2026,Low,31000.0,743349,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,26-02-2026,Medium,87000.0,581347,Karnataka,Karnataka
Disbursed,,Disbursed,27-01-2026,Medium,154000.0,455336,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-04-2026,High,70000.0,332602,Rajasthan,Rajasthan
Disbursed,,Disbursed,10-02-2026,Medium,116000.0,211023,Rajasthan,Uttar Pradesh
Disbursed,,Disbursed,05-03-2026,Medium,44000.0,360060,Rajasthan,Gujarat
Disbursed,,Disbursed,07-04-2026,Low,78000.0,394107,Gujarat,Gujarat
Disbursed,,Disbursed,08-02-2026,Medium,71000.0,441104,Maharashtra,Maharashtra
Disbursed,,Disbursed,14-03-2026,Low,103000.0,625705,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,31-03-2026,Medium,69000.0,344024,Rajasthan,Rajasthan
Disbursed,,Disbursed,09-03-2026,Low,117000.0,416712,Maharashtra,Maharashtra
Disbursed,,Disbursed,04-02-2026,Low,59000.0,743289,West Bengal,West Bengal
Disbursed,,Disbursed,28-04-2026,High,146000.0,222109,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,02-02-2026,Low,32000.0,274704,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,21-04-2026,High,138000.0,505503,Telangana,Telangana
Disbursed,tp_form,Disbursed,09-03-2026,High,53000.0,388370,Rajasthan,Gujarat
Disbursed,,Disbursed,04-03-2026,Low,61000.0,415536,Maharashtra,Maharashtra
Disbursed,,Disbursed,13-02-2026,High,72000.0,603302,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,05-01-2026,Medium,86000.0,743289,Bihar,West Bengal
Disbursed,,Disbursed,08-03-2026,Low,60000.0,600056,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,23-03-2026,Low,61000.0,305003,Rajasthan,Rajasthan
Disbursed,,Disbursed,29-04-2026,Medium,90000.0,415712,Odisha,Maharashtra
Disbursed,,Disbursed,11-02-2026,Medium,148000.0,603302,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,13-02-2026,High,133000.0,110036,Delhi,Delhi
Disbursed,,Disbursed,11-01-2026,Medium,61000.0,110004,Delhi,Delhi
Disbursed,tp_form,Disbursed,06-01-2026,Low,42000.0,110081,Delhi,Delhi
Disbursed,,Disbursed,04-03-2026,Medium,165000.0,623522,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,05-03-2026,Low,31000.0,455339,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,15-03-2026,Medium,142000.0,462036,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,29-04-2026,High,114000.0,485666,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,30-04-2026,Very High,150000.0,314403,Uttar Pradesh,Rajasthan
Disbursed,,Disbursed,29-01-2026,Medium,42000.0,581126,Karnataka,Karnataka
Disbursed,,Disbursed,19-03-2026,Medium,100000.0,577121,Karnataka,Karnataka
Disbursed,,Disbursed,26-01-2026,High,86000.0,576235,Karnataka,Karnataka
Disbursed,,Disbursed,08-03-2026,Low,118000.0,385001,Uttar Pradesh,Gujarat
